shipment_id,awb_number,flight_id,flight_number,scenario_id,scenario_name,aircraft_registration,origin,destination,cargo_type,weight_kg,volume_cbm,pieces,is_temperature_sensitive,required_temp_min,required_temp_max,is_dangerous_goods,dg_class,priority,status,shipper_name,consignee_name
CGO-1120,566-34967915,FLT-1012,EY6268,2,London Fog + Multiple Aircraft AOG,A6-EYL,AUH,LHR,Dangerous Goods,1567,1.47,16,N,,,Y,8.0,ECONOMY,DELAYED,Shipper 78,Consignee 30
CGO-1121,812-86582991,FLT-1012,EY6268,2,London Fog + Multiple Aircraft AOG,A6-EYL,AUH,LHR,Valuables,50,2.64,29,N,,,N,,EXPRESS,DELAYED,Shipper 63,Consignee 7
CGO-1122,522-42231358,FLT-1012,EY6268,2,London Fog + Multiple Aircraft AOG,A6-EYL,AUH,LHR,General,1057,8.3,45,N,,,N,,STANDARD,DELAYED,Shipper 15,Consignee 61
CGO-1123,916-23108821,FLT-1012,EY6268,2,London Fog + Multiple Aircraft AOG,A6-EYL,AUH,LHR,Live Animals,1330,4.98,33,N,,,N,,ECONOMY,DELAYED,Shipper 51,Consignee 73
CGO-1124,500-66830271,FLT-1012,EY6268,2,London Fog + Multiple Aircraft AOG,A6-EYL,AUH,LHR,General,1752,2.65,12,N,,,N,,STANDARD,DELAYED,Shipper 13,Consignee 73
CGO-1125,959-83547226,FLT-1012,EY6268,2,London Fog + Multiple Aircraft AOG,A6-EYL,AUH,LHR,Valuables,1675,1.67,17,N,,,N,,ECONOMY,DELAYED,Shipper 7,Consignee 2
CGO-1126,697-13292314,FLT-1012,EY6268,2,London Fog + Multiple Aircraft AOG,A6-EYL,AUH,LHR,General,1533,6.76,19,N,,,N,,ECONOMY,DELAYED,Shipper 36,Consignee 15
CGO-1127,751-93304779,FLT-1012,EY6268,2,London Fog + Multiple Aircraft AOG,A6-EYL,AUH,LHR,Dangerous Goods,1429,9.64,46,N,,,Y,9.0,ECONOMY,DELAYED,Shipper 31,Consignee 35
CGO-1128,823-67431342,FLT-1012,EY6268,2,London Fog + Multiple Aircraft AOG,A6-EYL,AUH,LHR,General,1334,2.87,26,N,,,N,,EXPRESS,DELAYED,Shipper 45,Consignee 67
CGO-1129,793-66272934,FLT-1013,EY25,2,London Fog + Multiple Aircraft AOG,A6-EYF,LHR,AUH,Dangerous Goods,1239,4.11,43,N,,,Y,4.1,ECONOMY,DELAYED,Shipper 44,Consignee 20
CGO-1130,622-47856631,FLT-1013,EY25,2,London Fog + Multiple Aircraft AOG,A6-EYF,LHR,AUH,Live Animals,493,8.87,4,N,,,N,,EXPRESS,DELAYED,Shipper 2,Consignee 44
CGO-1131,130-20312107,FLT-1013,EY25,2,London Fog + Multiple Aircraft AOG,A6-EYF,LHR,AUH,Live Animals,822,9.93,29,N,,,N,,EXPRESS,DELAYED,Shipper 50,Consignee 65
CGO-1132,513-60918850,FLT-1013,EY25,2,London Fog + Multiple Aircraft AOG,A6-EYF,LHR,AUH,Perishable,790,9.81,37,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 47,Consignee 41
CGO-1133,974-65545690,FLT-1013,EY25,2,London Fog + Multiple Aircraft AOG,A6-EYF,LHR,AUH,Pharmaceuticals,1875,7.48,21,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 13,Consignee 25
CGO-1134,798-16225284,FLT-1013,EY25,2,London Fog + Multiple Aircraft AOG,A6-EYF,LHR,AUH,Valuables,1891,8.66,16,N,,,N,,ECONOMY,DELAYED,Shipper 12,Consignee 68
CGO-1135,789-42050879,FLT-1013,EY25,2,London Fog + Multiple Aircraft AOG,A6-EYF,LHR,AUH,Pharmaceuticals,866,7.38,25,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 30,Consignee 24
CGO-1136,243-33770471,FLT-1013,EY25,2,London Fog + Multiple Aircraft AOG,A6-EYF,LHR,AUH,Valuables,1723,4.98,35,N,,,N,,STANDARD,DELAYED,Shipper 73,Consignee 90
CGO-1137,698-87504292,FLT-1013,EY25,2,London Fog + Multiple Aircraft AOG,A6-EYF,LHR,AUH,Valuables,1724,2.47,36,N,,,N,,EXPRESS,DELAYED,Shipper 49,Consignee 2
CGO-1138,364-57769091,FLT-1013,EY25,2,London Fog + Multiple Aircraft AOG,A6-EYF,LHR,AUH,Valuables,1380,2.05,37,N,,,N,,ECONOMY,DELAYED,Shipper 4,Consignee 64
CGO-1139,531-38806302,FLT-1013,EY25,2,London Fog + Multiple Aircraft AOG,A6-EYF,LHR,AUH,Dangerous Goods,973,4.22,43,N,,,Y,8.0,EXPRESS,DELAYED,Shipper 12,Consignee 100
CGO-1140,344-35209950,FLT-1013,EY25,2,London Fog + Multiple Aircraft AOG,A6-EYF,LHR,AUH,Valuables,1013,3.57,49,N,,,N,,STANDARD,DELAYED,Shipper 72,Consignee 41
CGO-1141,903-16788188,FLT-1013,EY25,2,London Fog + Multiple Aircraft AOG,A6-EYF,LHR,AUH,Dangerous Goods,1732,3.19,39,N,,,Y,9.0,ECONOMY,DELAYED,Shipper 50,Consignee 70
CGO-1142,568-15899306,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,Pharmaceuticals,599,7.83,42,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 88,Consignee 17
CGO-1143,826-16440134,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,General,346,8.05,15,N,,,N,,ECONOMY,DELAYED,Shipper 34,Consignee 82
CGO-1144,964-54806123,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,Perishable,995,1.66,20,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 72,Consignee 98
CGO-1145,942-89926598,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,Pharmaceuticals,1521,7.94,35,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 44,Consignee 79
CGO-1146,415-20824317,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,Dangerous Goods,311,9.02,37,N,,,Y,3.0,STANDARD,DELAYED,Shipper 12,Consignee 83
CGO-1147,634-48064788,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,Dangerous Goods,1631,7.31,25,N,,,Y,4.1,ECONOMY,DELAYED,Shipper 50,Consignee 47
CGO-1148,284-68269782,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,Perishable,1779,5.31,45,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 14,Consignee 14
CGO-1149,398-21343793,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,Pharmaceuticals,488,8.37,13,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 24,Consignee 44
CGO-1150,729-88262763,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,Perishable,520,4.98,25,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 39,Consignee 40
CGO-1151,750-41574394,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,Pharmaceuticals,86,1.24,45,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 28,Consignee 65
CGO-1152,581-77619952,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,General,1742,0.97,49,N,,,N,,STANDARD,DELAYED,Shipper 58,Consignee 52
CGO-1153,817-86048990,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,Valuables,222,6.49,26,N,,,N,,ECONOMY,DELAYED,Shipper 31,Consignee 54
CGO-1154,191-44222819,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,General,1442,1.66,13,N,,,N,,STANDARD,DELAYED,Shipper 19,Consignee 32
CGO-1155,521-16163865,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,Valuables,1709,6.39,14,N,,,N,,STANDARD,DELAYED,Shipper 25,Consignee 98
CGO-1156,346-23732068,FLT-1014,EY19,2,London Fog + Multiple Aircraft AOG,A6-EYG,LHR,AUH,Pharmaceuticals,1877,3.34,13,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 75,Consignee 60
CGO-1157,969-95193167,FLT-1015,EY11,2,London Fog + Multiple Aircraft AOG,A6-EYH,LHR,AUH,General,266,8.02,9,N,,,N,,ECONOMY,DELAYED,Shipper 11,Consignee 95
CGO-1158,438-47783123,FLT-1015,EY11,2,London Fog + Multiple Aircraft AOG,A6-EYH,LHR,AUH,Dangerous Goods,55,3.36,45,N,,,Y,4.1,ECONOMY,DELAYED,Shipper 25,Consignee 21
CGO-1159,929-54512217,FLT-1015,EY11,2,London Fog + Multiple Aircraft AOG,A6-EYH,LHR,AUH,Dangerous Goods,1882,7.33,31,N,,,Y,3.0,ECONOMY,DELAYED,Shipper 79,Consignee 64
CGO-1160,133-59794743,FLT-1015,EY11,2,London Fog + Multiple Aircraft AOG,A6-EYH,LHR,AUH,General,866,5.97,42,N,,,N,,EXPRESS,DELAYED,Shipper 65,Consignee 41
CGO-1161,349-27894413,FLT-1015,EY11,2,London Fog + Multiple Aircraft AOG,A6-EYH,LHR,AUH,Pharmaceuticals,777,7.59,20,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 46,Consignee 10
CGO-1162,661-35371098,FLT-1015,EY11,2,London Fog + Multiple Aircraft AOG,A6-EYH,LHR,AUH,Live Animals,962,5.19,34,N,,,N,,EXPRESS,DELAYED,Shipper 95,Consignee 67
CGO-1163,673-52066698,FLT-1015,EY11,2,London Fog + Multiple Aircraft AOG,A6-EYH,LHR,AUH,Perishable,931,8.03,2,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 6,Consignee 3
CGO-1164,866-70037071,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Pharmaceuticals,1068,9.69,3,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 69,Consignee 63
CGO-1165,918-91704490,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Perishable,1829,7.44,2,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 59,Consignee 4
CGO-1166,862-51188659,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Dangerous Goods,732,4.81,7,N,,,Y,8.0,STANDARD,DELAYED,Shipper 100,Consignee 89
CGO-1167,368-86506529,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Perishable,975,9.77,13,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 96,Consignee 17
CGO-1168,806-97375495,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Perishable,1290,0.89,4,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 18,Consignee 37
CGO-1169,545-77981745,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,General,1583,3.96,17,N,,,N,,ECONOMY,DELAYED,Shipper 24,Consignee 35
CGO-1170,717-60768919,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Dangerous Goods,365,9.41,29,N,,,Y,3.0,STANDARD,DELAYED,Shipper 51,Consignee 16
CGO-1171,477-67215573,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Pharmaceuticals,239,4.4,41,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 69,Consignee 83
CGO-1172,575-55321065,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Live Animals,1478,6.37,18,N,,,N,,EXPRESS,DELAYED,Shipper 4,Consignee 3
CGO-1173,731-81427045,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Live Animals,875,3.95,9,N,,,N,,ECONOMY,DELAYED,Shipper 51,Consignee 66
CGO-1174,802-62617038,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Dangerous Goods,268,10.0,19,N,,,Y,8.0,EXPRESS,DELAYED,Shipper 5,Consignee 92
CGO-1175,735-92418950,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Pharmaceuticals,359,9.06,9,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 28,Consignee 35
CGO-1176,719-91919989,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Perishable,1942,6.81,10,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 56,Consignee 15
CGO-1177,489-43478386,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Live Animals,1722,2.44,28,N,,,N,,STANDARD,DELAYED,Shipper 57,Consignee 84
CGO-1178,244-55645718,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Pharmaceuticals,1524,6.07,16,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 39,Consignee 30
CGO-1179,236-23854923,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Dangerous Goods,1705,2.76,36,N,,,Y,3.0,ECONOMY,DELAYED,Shipper 60,Consignee 68
CGO-1180,553-63350604,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Perishable,142,1.55,11,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 68,Consignee 39
CGO-1181,668-82501397,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Dangerous Goods,814,1.35,43,N,,,Y,4.1,ECONOMY,DELAYED,Shipper 90,Consignee 10
CGO-1182,216-21793191,FLT-1016,EY26,2,London Fog + Multiple Aircraft AOG,A6-EYF,AUH,LHR,Live Animals,945,2.01,43,N,,,N,,STANDARD,DELAYED,Shipper 34,Consignee 85
CGO-1183,421-65552305,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Valuables,1003,6.63,4,N,,,N,,STANDARD,DELAYED,Shipper 46,Consignee 52
CGO-1184,904-95107723,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Dangerous Goods,1876,6.59,15,N,,,Y,4.1,ECONOMY,DELAYED,Shipper 93,Consignee 96
CGO-1185,542-80611244,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Perishable,161,5.12,28,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 39,Consignee 18
CGO-1186,426-35908830,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,General,413,9.17,38,N,,,N,,STANDARD,DELAYED,Shipper 49,Consignee 50
CGO-1187,457-51540405,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Pharmaceuticals,936,5.49,18,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 16,Consignee 34
CGO-1188,362-27505863,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Dangerous Goods,1061,7.9,36,N,,,Y,4.1,EXPRESS,DELAYED,Shipper 62,Consignee 17
CGO-1189,817-90241299,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Live Animals,986,2.87,48,N,,,N,,ECONOMY,DELAYED,Shipper 45,Consignee 100
CGO-1190,789-64359488,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Dangerous Goods,604,7.09,27,N,,,Y,9.0,STANDARD,DELAYED,Shipper 81,Consignee 86
CGO-1191,858-60091502,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,General,741,8.35,34,N,,,N,,STANDARD,DELAYED,Shipper 82,Consignee 98
CGO-1192,469-26507809,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Dangerous Goods,347,8.3,17,N,,,Y,4.1,EXPRESS,DELAYED,Shipper 38,Consignee 31
CGO-1193,751-36821779,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Perishable,1079,9.71,27,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 52,Consignee 87
CGO-1194,192-91815853,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Perishable,835,3.83,42,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 19,Consignee 95
CGO-1195,265-45507052,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Perishable,1071,4.44,41,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 52,Consignee 41
CGO-1196,754-22606485,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,General,1530,0.85,3,N,,,N,,ECONOMY,DELAYED,Shipper 56,Consignee 76
CGO-1197,223-11336258,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Perishable,351,2.08,39,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 63,Consignee 18
CGO-1198,695-13954297,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Pharmaceuticals,1372,2.27,10,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 100,Consignee 74
CGO-1199,120-32941279,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Dangerous Goods,1349,1.63,50,N,,,Y,9.0,EXPRESS,DELAYED,Shipper 33,Consignee 49
CGO-1200,989-64329384,FLT-1017,EY20,2,London Fog + Multiple Aircraft AOG,A6-EYG,AUH,LHR,Valuables,812,9.97,4,N,,,N,,ECONOMY,DELAYED,Shipper 77,Consignee 69
CGO-1201,336-49995414,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,Valuables,465,5.93,45,N,,,N,,ECONOMY,DELAYED,Shipper 3,Consignee 28
CGO-1202,849-65643586,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,Perishable,1259,1.9,12,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 51,Consignee 83
CGO-1203,156-12307382,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,Live Animals,1195,3.93,17,N,,,N,,ECONOMY,DELAYED,Shipper 25,Consignee 5
CGO-1204,153-22533574,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,Perishable,639,6.88,11,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 12,Consignee 95
CGO-1205,770-53542240,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,General,146,0.52,48,N,,,N,,STANDARD,DELAYED,Shipper 23,Consignee 35
CGO-1206,645-26953713,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,Live Animals,451,4.13,2,N,,,N,,STANDARD,DELAYED,Shipper 50,Consignee 24
CGO-1207,787-91827882,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,General,1811,3.91,32,N,,,N,,ECONOMY,DELAYED,Shipper 79,Consignee 1
CGO-1208,259-79385175,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,Dangerous Goods,714,3.68,17,N,,,Y,9.0,ECONOMY,DELAYED,Shipper 56,Consignee 88
CGO-1209,779-58359477,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,Perishable,1194,7.71,47,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 59,Consignee 3
CGO-1210,443-13374778,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,General,137,3.42,22,N,,,N,,STANDARD,DELAYED,Shipper 53,Consignee 78
CGO-1211,890-68494009,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,Dangerous Goods,481,5.07,47,N,,,Y,9.0,ECONOMY,DELAYED,Shipper 96,Consignee 87
CGO-1212,212-61719380,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,General,1127,8.51,48,N,,,N,,STANDARD,DELAYED,Shipper 37,Consignee 28
CGO-1213,240-85695813,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,Pharmaceuticals,1051,3.25,20,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 28,Consignee 33
CGO-1214,523-93980627,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,Live Animals,350,7.43,19,N,,,N,,ECONOMY,DELAYED,Shipper 19,Consignee 90
CGO-1215,826-91023839,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,General,933,6.98,42,N,,,N,,ECONOMY,DELAYED,Shipper 2,Consignee 75
CGO-1216,546-51812835,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,Dangerous Goods,310,1.27,5,N,,,Y,9.0,EXPRESS,DELAYED,Shipper 74,Consignee 46
CGO-1217,582-75578606,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,Pharmaceuticals,1528,6.02,44,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 47,Consignee 5
CGO-1218,176-51503110,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,Dangerous Goods,1307,8.38,20,N,,,Y,9.0,ECONOMY,DELAYED,Shipper 74,Consignee 9
CGO-1219,371-32928583,FLT-1018,EY12,2,London Fog + Multiple Aircraft AOG,A6-EYH,AUH,LHR,Perishable,1131,0.7,6,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 68,Consignee 45
CGO-1220,387-46037346,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,AUH,CDG,Dangerous Goods,366,0.76,48,N,,,Y,3.0,STANDARD,ON_TIME,Shipper 89,Consignee 10
CGO-1221,198-92425498,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,AUH,CDG,Dangerous Goods,1490,4.37,35,N,,,Y,8.0,ECONOMY,ON_TIME,Shipper 55,Consignee 84
CGO-1222,844-37915829,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,AUH,CDG,Dangerous Goods,974,5.81,34,N,,,Y,8.0,EXPRESS,ON_TIME,Shipper 25,Consignee 18
CGO-1223,912-19038368,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,AUH,CDG,Perishable,1924,7.71,41,Y,2.0,8.0,N,,ECONOMY,ON_TIME,Shipper 13,Consignee 86
CGO-1224,524-40616225,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,AUH,CDG,Live Animals,948,7.19,26,N,,,N,,EXPRESS,ON_TIME,Shipper 25,Consignee 65
CGO-1225,822-13474106,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,General,1226,4.62,4,N,,,N,,EXPRESS,ON_TIME,Shipper 11,Consignee 83
CGO-1226,558-33796862,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Dangerous Goods,1939,4.71,7,N,,,Y,3.0,STANDARD,ON_TIME,Shipper 4,Consignee 16
CGO-1227,910-24541543,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Dangerous Goods,248,6.89,49,N,,,Y,8.0,STANDARD,ON_TIME,Shipper 46,Consignee 36
CGO-1228,940-50239874,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,General,1928,8.35,42,N,,,N,,ECONOMY,ON_TIME,Shipper 51,Consignee 25
CGO-1229,484-57003354,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Live Animals,1419,3.54,9,N,,,N,,EXPRESS,ON_TIME,Shipper 58,Consignee 81
CGO-1230,353-93256856,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Live Animals,435,9.11,48,N,,,N,,STANDARD,ON_TIME,Shipper 5,Consignee 45
CGO-1231,378-42923954,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Dangerous Goods,470,9.5,37,N,,,Y,4.1,STANDARD,ON_TIME,Shipper 46,Consignee 33
CGO-1232,500-93195060,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Dangerous Goods,1477,4.39,40,N,,,Y,3.0,STANDARD,ON_TIME,Shipper 99,Consignee 59
CGO-1233,409-55538748,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,General,676,4.18,2,N,,,N,,EXPRESS,ON_TIME,Shipper 75,Consignee 53
CGO-1234,190-38232377,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Perishable,1035,5.75,11,Y,2.0,8.0,N,,STANDARD,ON_TIME,Shipper 61,Consignee 52
CGO-1235,749-64880742,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Pharmaceuticals,1528,9.46,33,Y,-20.0,8.0,N,,EXPRESS,ON_TIME,Shipper 39,Consignee 25
CGO-1236,751-18933322,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Live Animals,1671,9.82,34,N,,,N,,ECONOMY,ON_TIME,Shipper 27,Consignee 27
CGO-1237,238-11383831,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Pharmaceuticals,99,7.28,40,Y,-20.0,8.0,N,,ECONOMY,ON_TIME,Shipper 9,Consignee 89
CGO-1238,695-85776702,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Pharmaceuticals,688,2.69,31,Y,-20.0,8.0,N,,STANDARD,ON_TIME,Shipper 64,Consignee 89
CGO-1239,926-65177748,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Dangerous Goods,1418,2.58,28,N,,,Y,8.0,STANDARD,ON_TIME,Shipper 41,Consignee 85
CGO-1240,340-11709584,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Perishable,378,9.38,19,Y,2.0,8.0,N,,ECONOMY,ON_TIME,Shipper 4,Consignee 46
CGO-1241,598-97437369,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,General,1597,2.04,17,N,,,N,,ECONOMY,ON_TIME,Shipper 66,Consignee 98
CGO-1242,355-41920359,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Pharmaceuticals,1328,6.08,24,Y,-20.0,8.0,N,,STANDARD,ON_TIME,Shipper 99,Consignee 81
CGO-1243,814-51897019,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,AUH,DEL,Pharmaceuticals,298,5.66,14,Y,-20.0,8.0,N,,EXPRESS,ON_TIME,Shipper 87,Consignee 16
