booking_id,pnr,passenger_id,flight_id,flight_number,scenario_id,scenario_name,aircraft_registration,booking_date,booking_status,cabin_class,fare_basis,total_fare_usd,payment_status,is_disrupted,rebook_status,is_cancelled
BKG-1134,TTP299,PAX-1134,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-04,CONFIRMED,Economy,JOWRT,3490,PAID,Y,CONFIRMED,N
BKG-1135,RBL383,PAX-1135,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-17,CONFIRMED,Business,YOWUS,5286,PAID,Y,CONFIRMED,N
BKG-1136,AAK255,PAX-1136,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-20,MODIFIED,Business,FOWRT,6452,PAID,Y,PENDING,N
BKG-1137,KCR598,PAX-1137,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-29,CONFIRMED,Business,FOWRT,6653,PAID,Y,WAITLIST,N
BKG-1138,TMA733,PAX-1138,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-18,CONFIRMED,Economy,BOWRT,7155,PAID,Y,WAITLIST,N
BKG-1139,JEG695,PAX-1139,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-21,CONFIRMED,First,BOWRT,3329,PAID,Y,CONFIRMED,N
BKG-1140,DNC470,PAX-1140,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-19,MODIFIED,First,FOWRT,2443,PAID,Y,PENDING,N
BKG-1141,KTX335,PAX-1141,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-30,CONFIRMED,First,YOWUS,374,PAID,Y,CONFIRMED,N
BKG-1142,POF521,PAX-1142,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-06,MODIFIED,Business,YOWUS,2899,PAID,Y,PENDING,N
BKG-1143,JGZ116,PAX-1143,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-20,CONFIRMED,Economy,YOWUS,5127,PAID,Y,WAITLIST,N
BKG-1144,BYR152,PAX-1144,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-21,CONFIRMED,Economy,FOWRT,927,PAID,Y,,N
BKG-1145,XLJ789,PAX-1145,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2026-01-11,CONFIRMED,First,FOWRT,3848,PAID,Y,WAITLIST,N
BKG-1146,RUM781,PAX-1146,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-08,CONFIRMED,Economy,JOWRT,1492,PAID,Y,CONFIRMED,N
BKG-1147,IIJ652,PAX-1147,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-31,MODIFIED,First,JOWRT,2507,PAID,Y,PENDING,N
BKG-1148,ANL787,PAX-1148,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-13,CONFIRMED,Economy,YOWUS,5632,PAID,Y,CONFIRMED,N
BKG-1149,YPJ106,PAX-1149,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2026-01-06,CONFIRMED,Business,JOWRT,7831,PAID,Y,CONFIRMED,N
BKG-1150,MZP470,PAX-1150,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-10-25,CONFIRMED,Economy,YOWUS,7195,PAID,Y,,N
BKG-1151,ECT656,PAX-1151,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-10-26,CONFIRMED,Economy,YOWUS,810,PAID,Y,,N
BKG-1152,KXD234,PAX-1152,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-22,CONFIRMED,Economy,YOWUS,4753,PAID,Y,,N
BKG-1153,RTU716,PAX-1153,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-20,CONFIRMED,First,BOWRT,3477,PAID,Y,CONFIRMED,N
BKG-1154,EJJ319,PAX-1154,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-19,CONFIRMED,Economy,FOWRT,5439,PAID,Y,,N
BKG-1155,JAR788,PAX-1155,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-05,CONFIRMED,First,FOWRT,3514,PAID,Y,,N
BKG-1156,GYA855,PAX-1156,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-30,CONFIRMED,Economy,FOWRT,877,PAID,Y,CONFIRMED,N
BKG-1157,LIK882,PAX-1157,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-10-26,CONFIRMED,Business,BOWRT,421,PAID,Y,CONFIRMED,N
BKG-1158,XBH445,PAX-1158,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-27,CONFIRMED,Business,JOWRT,5375,PAID,Y,CONFIRMED,N
BKG-1159,ZKF860,PAX-1159,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-08,CONFIRMED,Business,BOWRT,2102,PAID,Y,CONFIRMED,N
BKG-1160,MYN729,PAX-1160,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-02,CONFIRMED,Business,YOWUS,1456,PAID,Y,,N
BKG-1161,UHO759,PAX-1161,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-10,CONFIRMED,Business,JOWRT,5684,PAID,Y,CONFIRMED,N
BKG-1162,DEZ550,PAX-1162,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-25,CONFIRMED,First,BOWRT,5799,PAID,Y,WAITLIST,N
BKG-1163,RNG553,PAX-1163,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-23,CONFIRMED,Business,BOWRT,3624,PAID,Y,,N
BKG-1164,QQU239,PAX-1164,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-10-24,CONFIRMED,Business,FOWRT,3077,PAID,Y,WAITLIST,N
BKG-1165,FYY762,PAX-1165,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-27,CONFIRMED,Business,JOWRT,2118,PAID,Y,,N
BKG-1166,PZH793,PAX-1166,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2026-01-06,CONFIRMED,Economy,FOWRT,5353,PAID,Y,,N
BKG-1167,PTB359,PAX-1167,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-23,CONFIRMED,Business,YOWUS,3394,PAID,Y,,N
BKG-1168,YNL268,PAX-1168,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-20,CONFIRMED,Business,FOWRT,5282,PAID,Y,,N
BKG-1169,PZN684,PAX-1169,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-28,CONFIRMED,Business,JOWRT,1985,PAID,Y,CONFIRMED,N
BKG-1170,YJK282,PAX-1170,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-01,CONFIRMED,Economy,YOWUS,5437,PAID,Y,CONFIRMED,N
BKG-1171,PLL141,PAX-1171,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-08,CONFIRMED,Economy,BOWRT,3783,PAID,Y,,N
BKG-1172,VJP887,PAX-1172,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2026-01-01,CONFIRMED,Business,FOWRT,7219,PAID,Y,,N
BKG-1173,JRR504,PAX-1173,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-09,CONFIRMED,First,YOWUS,2142,PAID,Y,WAITLIST,N
BKG-1174,BAQ830,PAX-1174,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-30,CONFIRMED,First,FOWRT,827,PAID,Y,,N
BKG-1175,DHS526,PAX-1175,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-13,CONFIRMED,Economy,FOWRT,3481,PAID,Y,CONFIRMED,N
BKG-1176,ABL732,PAX-1176,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-18,CONFIRMED,Economy,BOWRT,6023,PAID,Y,,N
BKG-1177,DFZ887,PAX-1177,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-20,CONFIRMED,Economy,FOWRT,2019,PAID,Y,WAITLIST,N
BKG-1178,KAX254,PAX-1178,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-31,MODIFIED,First,FOWRT,7202,PAID,Y,PENDING,N
BKG-1179,NII750,PAX-1179,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-10-21,MODIFIED,First,BOWRT,1556,PAID,Y,PENDING,N
BKG-1180,TCN297,PAX-1180,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2026-01-12,CONFIRMED,Economy,JOWRT,5782,PAID,Y,WAITLIST,N
BKG-1181,SLA260,PAX-1181,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-08,CONFIRMED,Business,BOWRT,2540,PAID,Y,WAITLIST,N
BKG-1182,VDD751,PAX-1182,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-10-24,MODIFIED,Business,FOWRT,2221,PAID,Y,PENDING,N
BKG-1183,DYE119,PAX-1183,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-30,CONFIRMED,Economy,FOWRT,3934,PAID,Y,CONFIRMED,N
BKG-1184,KIJ947,PAX-1184,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-05,CONFIRMED,Economy,YOWUS,7725,PAID,Y,CONFIRMED,N
BKG-1185,YOB932,PAX-1185,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-18,CONFIRMED,Business,BOWRT,3080,PAID,Y,CONFIRMED,N
BKG-1186,FYI808,PAX-1186,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-10-29,CONFIRMED,Business,FOWRT,7818,PAID,Y,WAITLIST,N
BKG-1187,VFZ471,PAX-1187,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2026-01-07,CONFIRMED,First,JOWRT,7316,PAID,Y,WAITLIST,N
BKG-1188,RMJ877,PAX-1188,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-10-29,MODIFIED,Business,FOWRT,4168,PAID,Y,PENDING,N
BKG-1189,VNG174,PAX-1189,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-10-24,MODIFIED,First,BOWRT,3791,PAID,Y,PENDING,N
BKG-1190,NPC112,PAX-1190,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-24,MODIFIED,Economy,YOWUS,3949,PAID,Y,PENDING,N
BKG-1191,KFF306,PAX-1191,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-14,CONFIRMED,Business,BOWRT,6995,PAID,Y,WAITLIST,N
BKG-1192,LQX468,PAX-1192,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-22,CONFIRMED,Business,FOWRT,603,PAID,Y,CONFIRMED,N
BKG-1193,UEJ483,PAX-1193,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-16,CONFIRMED,Economy,BOWRT,6495,PAID,Y,,N
BKG-1194,NMY585,PAX-1194,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-01,CONFIRMED,Business,BOWRT,5808,PAID,Y,,N
BKG-1195,GQJ184,PAX-1195,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-03,MODIFIED,Business,JOWRT,1516,PAID,Y,PENDING,N
BKG-1196,FSF339,PAX-1196,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-07,CONFIRMED,Business,YOWUS,1708,PAID,Y,WAITLIST,N
BKG-1197,OKJ500,PAX-1197,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-12-25,CONFIRMED,Business,FOWRT,3621,PAID,Y,CONFIRMED,N
BKG-1198,IVR262,PAX-1198,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-11-04,CONFIRMED,First,FOWRT,4576,PAID,Y,WAITLIST,N
BKG-1199,OKY345,PAX-1199,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-10-29,CONFIRMED,Economy,BOWRT,5056,PAID,Y,CONFIRMED,N
BKG-1200,BOG548,PAX-1200,FLT-1002,EY5293,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYU,2025-10-31,CONFIRMED,First,JOWRT,5261,PAID,Y,CONFIRMED,N
BKG-1201,AUT355,PAX-1201,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-06,CONFIRMED,Economy,JOWRT,4688,PAID,Y,,N
BKG-1202,KIK569,PAX-1202,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-15,CONFIRMED,First,JOWRT,1575,PAID,Y,,N
BKG-1203,LNT615,PAX-1203,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-06,CONFIRMED,Business,YOWUS,7845,PAID,Y,,N
BKG-1204,QHA967,PAX-1204,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-08,CONFIRMED,First,JOWRT,5662,PAID,Y,,N
BKG-1205,SGE354,PAX-1205,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-29,CONFIRMED,Business,JOWRT,6243,PAID,Y,,N
BKG-1206,HHO592,PAX-1206,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2026-01-04,CONFIRMED,Economy,BOWRT,4934,PAID,Y,,N
BKG-1207,SQY853,PAX-1207,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-07,CONFIRMED,Economy,JOWRT,433,PAID,Y,,N
BKG-1208,ZRJ415,PAX-1208,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-11,CONFIRMED,Business,BOWRT,1415,PAID,Y,,N
BKG-1209,FTV296,PAX-1209,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-12,CONFIRMED,Business,YOWUS,6568,PAID,Y,,N
BKG-1210,GMT718,PAX-1210,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-19,CONFIRMED,Economy,BOWRT,6016,PAID,Y,,N
BKG-1211,KEZ932,PAX-1211,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-29,CONFIRMED,Economy,BOWRT,4155,PAID,Y,,N
BKG-1212,MXY593,PAX-1212,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-16,CONFIRMED,Economy,BOWRT,4479,PAID,Y,,N
BKG-1213,XTS769,PAX-1213,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2026-01-12,CONFIRMED,Economy,YOWUS,6709,PAID,Y,,N
BKG-1214,RPC109,PAX-1214,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-06,CONFIRMED,Economy,YOWUS,238,PAID,Y,,N
BKG-1215,TYU977,PAX-1215,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-17,CONFIRMED,Economy,JOWRT,6755,PAID,Y,,N
BKG-1216,SHD323,PAX-1216,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-18,CONFIRMED,Economy,YOWUS,4465,PAID,Y,,N
BKG-1217,ETU914,PAX-1217,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-03,CONFIRMED,Business,FOWRT,3359,PAID,Y,,N
BKG-1218,DIS982,PAX-1218,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2026-01-02,CONFIRMED,Economy,FOWRT,7345,PAID,Y,,N
BKG-1219,OKY100,PAX-1219,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2026-01-05,CONFIRMED,First,JOWRT,5959,PAID,Y,,N
BKG-1220,QBG490,PAX-1220,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-25,CONFIRMED,Economy,JOWRT,7790,PAID,Y,,N
BKG-1221,UDU380,PAX-1221,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-27,CONFIRMED,Economy,FOWRT,2301,PAID,Y,,N
BKG-1222,ANE229,PAX-1222,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-10-27,CONFIRMED,Business,BOWRT,1304,PAID,Y,,N
BKG-1223,GCO186,PAX-1223,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-17,CONFIRMED,First,JOWRT,4527,PAID,Y,,N
BKG-1224,YTX279,PAX-1224,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-30,CONFIRMED,Economy,YOWUS,6035,PAID,Y,,N
BKG-1225,ALH209,PAX-1225,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2026-01-11,CONFIRMED,Economy,BOWRT,1995,PAID,Y,,N
BKG-1226,WFE141,PAX-1226,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-24,CONFIRMED,Economy,YOWUS,283,PAID,Y,,N
BKG-1227,IZT544,PAX-1227,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-22,CONFIRMED,Economy,JOWRT,5193,PAID,Y,,N
BKG-1228,DAF985,PAX-1228,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-27,CONFIRMED,First,FOWRT,7036,PAID,Y,,N
BKG-1229,EYJ411,PAX-1229,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-10-26,CONFIRMED,Business,FOWRT,4882,PAID,Y,,N
BKG-1230,TND230,PAX-1230,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-27,CONFIRMED,Business,FOWRT,5027,PAID,Y,,N
BKG-1231,TJU510,PAX-1231,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-04,CONFIRMED,Economy,JOWRT,5389,PAID,Y,,N
BKG-1232,JPJ185,PAX-1232,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-10-23,CONFIRMED,First,YOWUS,2380,PAID,Y,,N
BKG-1233,GPV870,PAX-1233,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-22,CONFIRMED,First,JOWRT,3659,PAID,Y,,N
BKG-1234,SVP486,PAX-1234,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-13,CONFIRMED,Business,YOWUS,4621,PAID,Y,,N
BKG-1235,GOA145,PAX-1235,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-10-22,CONFIRMED,First,JOWRT,373,PAID,Y,,N
BKG-1236,NPR253,PAX-1236,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-10-22,CONFIRMED,First,FOWRT,2709,PAID,Y,,N
BKG-1237,TJM592,PAX-1237,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-10,CONFIRMED,First,FOWRT,5060,PAID,Y,,N
BKG-1238,WWV401,PAX-1238,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-02,CONFIRMED,First,YOWUS,3211,PAID,Y,,N
BKG-1239,TMD640,PAX-1239,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-31,CONFIRMED,Economy,BOWRT,1539,PAID,Y,,N
BKG-1240,DFQ324,PAX-1240,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2026-01-02,CONFIRMED,First,YOWUS,5222,PAID,Y,,N
BKG-1241,COB909,PAX-1241,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-25,CONFIRMED,Economy,BOWRT,320,PAID,Y,,N
BKG-1242,RTE613,PAX-1242,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-10-22,CONFIRMED,First,BOWRT,7794,PAID,Y,,N
BKG-1243,BOJ172,PAX-1243,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-15,CONFIRMED,Business,BOWRT,5963,PAID,Y,,N
BKG-1244,SOE207,PAX-1244,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-20,CONFIRMED,Economy,FOWRT,4761,PAID,Y,,N
BKG-1245,AEM755,PAX-1245,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-22,CONFIRMED,Economy,FOWRT,2850,PAID,Y,,N
BKG-1246,ITE457,PAX-1246,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-31,CONFIRMED,First,JOWRT,5539,PAID,Y,,N
BKG-1247,WQQ692,PAX-1247,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-28,CONFIRMED,First,JOWRT,6069,PAID,Y,,N
BKG-1248,YLJ666,PAX-1248,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-22,CONFIRMED,Economy,FOWRT,1515,PAID,Y,,N
BKG-1249,WYJ912,PAX-1249,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2026-01-01,CONFIRMED,Business,YOWUS,4578,PAID,Y,,N
BKG-1250,VUP231,PAX-1250,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-10-21,CONFIRMED,Business,JOWRT,2181,PAID,Y,,N
BKG-1251,OAT564,PAX-1251,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2026-01-06,CONFIRMED,Economy,BOWRT,2785,PAID,Y,,N
BKG-1252,BYB803,PAX-1252,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-29,CONFIRMED,First,JOWRT,1865,PAID,Y,,N
BKG-1253,RDH304,PAX-1253,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-10-24,CONFIRMED,Business,YOWUS,7683,PAID,Y,,N
BKG-1254,XVL134,PAX-1254,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2026-01-12,CONFIRMED,Business,BOWRT,6955,PAID,Y,,N
BKG-1255,NCH722,PAX-1255,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-10-25,CONFIRMED,First,JOWRT,3036,PAID,Y,,N
BKG-1256,XXB760,PAX-1256,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-10-25,CONFIRMED,First,FOWRT,1506,PAID,Y,,N
BKG-1257,WSF190,PAX-1257,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-10-22,CONFIRMED,First,BOWRT,3103,PAID,Y,,N
BKG-1258,MMH891,PAX-1258,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-24,CONFIRMED,First,FOWRT,7164,PAID,Y,,N
BKG-1259,WCD472,PAX-1259,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-18,CONFIRMED,Business,BOWRT,2774,PAID,Y,,N
BKG-1260,BHC764,PAX-1260,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-22,CONFIRMED,Business,YOWUS,2805,PAID,Y,,N
BKG-1261,GFU455,PAX-1261,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2026-01-02,CONFIRMED,First,FOWRT,2654,PAID,Y,,N
BKG-1262,JMA994,PAX-1262,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2026-01-03,CONFIRMED,Economy,FOWRT,706,PAID,Y,,N
BKG-1263,PCR845,PAX-1263,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-29,CONFIRMED,Economy,JOWRT,4164,PAID,Y,,N
BKG-1264,HEP818,PAX-1264,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-06,CONFIRMED,Business,JOWRT,4559,PAID,Y,,N
BKG-1265,AGJ390,PAX-1265,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-30,CONFIRMED,First,BOWRT,3091,PAID,Y,,N
BKG-1266,DTG526,PAX-1266,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-26,CONFIRMED,Economy,YOWUS,5327,PAID,Y,,N
BKG-1267,JQX998,PAX-1267,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-18,CONFIRMED,Business,FOWRT,1625,PAID,Y,,N
BKG-1268,QEQ836,PAX-1268,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-11-22,CONFIRMED,Business,FOWRT,5861,PAID,Y,,N
BKG-1269,LQE938,PAX-1269,FLT-1003,EY454,1,Bangkok Typhoon + Critical MEL Aircraft,A6-EYA,2025-12-01,CONFIRMED,Business,YOWUS,4947,PAID,Y,,N
