slot_id,scenario_id,scenario_name,airport_code,airport_name,slot_time,slot_type,total_slots,used_slots,available_slots,is_congested,slot_restriction
SLT-1-CAI-06,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T06:00:00Z,DEPARTURE,50,32,2,N,NONE
SLT-1-CAI-07,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T07:00:00Z,DEPARTURE,46,44,1,Y,NONE
SLT-1-CAI-08,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T08:00:00Z,DEPARTURE,32,21,7,N,NONE
SLT-1-CAI-09,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T09:00:00Z,DEPARTURE,27,23,5,Y,CAPACITY
SLT-1-CAI-10,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T10:00:00Z,DEPARTURE,24,18,0,Y,WEATHER
SLT-1-CAI-11,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T11:00:00Z,DEPARTURE,39,29,6,N,NONE
SLT-1-CAI-12,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T12:00:00Z,ARRIVAL,40,42,7,Y,NONE
SLT-1-CAI-13,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T13:00:00Z,DEPARTURE,33,30,1,Y,WEATHER
SLT-1-CAI-14,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T14:00:00Z,ARRIVAL,44,29,3,N,CAPACITY
SLT-1-CAI-15,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T15:00:00Z,ARRIVAL,28,44,0,N,NONE
SLT-1-CAI-16,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T16:00:00Z,ARRIVAL,22,44,0,N,NONE
SLT-1-CAI-17,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T17:00:00Z,ARRIVAL,30,39,10,N,NONE
SLT-1-CAI-18,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T18:00:00Z,ARRIVAL,26,37,5,Y,NONE
SLT-1-CAI-19,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T19:00:00Z,DEPARTURE,31,21,9,N,NONE
SLT-1-CAI-20,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T20:00:00Z,ARRIVAL,27,30,8,N,NONE
SLT-1-CAI-21,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T21:00:00Z,DEPARTURE,20,29,8,N,NONE
SLT-1-CAI-22,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T22:00:00Z,DEPARTURE,26,31,2,N,NONE
SLT-1-CAI-23,1,Bangkok Typhoon + Critical MEL Aircraft,CAI,Cairo International,2026-01-19T23:00:00Z,ARRIVAL,46,27,8,N,CAPACITY
SLT-1-FCO-06,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T06:00:00Z,DEPARTURE,50,30,9,N,NONE
SLT-1-FCO-07,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T07:00:00Z,ARRIVAL,40,32,0,N,CAPACITY
SLT-1-FCO-08,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T08:00:00Z,DEPARTURE,38,41,8,N,NONE
SLT-1-FCO-09,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T09:00:00Z,ARRIVAL,45,34,9,N,NONE
SLT-1-FCO-10,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T10:00:00Z,ARRIVAL,34,22,5,N,NONE
SLT-1-FCO-11,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T11:00:00Z,DEPARTURE,50,29,4,N,NONE
SLT-1-FCO-12,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T12:00:00Z,DEPARTURE,46,45,5,Y,NONE
SLT-1-FCO-13,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T13:00:00Z,ARRIVAL,50,34,2,N,NONE
SLT-1-FCO-14,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T14:00:00Z,ARRIVAL,27,20,5,N,NONE
SLT-1-FCO-15,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T15:00:00Z,DEPARTURE,39,36,1,Y,NONE
SLT-1-FCO-16,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T16:00:00Z,DEPARTURE,20,21,9,Y,WEATHER
SLT-1-FCO-17,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T17:00:00Z,DEPARTURE,25,25,9,Y,WEATHER
SLT-1-FCO-18,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T18:00:00Z,ARRIVAL,34,19,1,N,NONE
SLT-1-FCO-19,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T19:00:00Z,ARRIVAL,44,44,2,N,NONE
SLT-1-FCO-20,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T20:00:00Z,ARRIVAL,49,28,10,N,NONE
SLT-1-FCO-21,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T21:00:00Z,DEPARTURE,42,37,8,N,NONE
SLT-1-FCO-22,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T22:00:00Z,ARRIVAL,32,33,3,Y,WEATHER
SLT-1-FCO-23,1,Bangkok Typhoon + Critical MEL Aircraft,FCO,Fiumicino,2026-01-19T23:00:00Z,ARRIVAL,21,15,3,N,NONE
SLT-1-DOH-06,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T06:00:00Z,DEPARTURE,46,29,7,N,NONE
SLT-1-DOH-07,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T07:00:00Z,DEPARTURE,37,17,0,Y,NONE
SLT-1-DOH-08,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T08:00:00Z,DEPARTURE,20,18,4,Y,NONE
SLT-1-DOH-09,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T09:00:00Z,ARRIVAL,30,18,0,N,NOISE
SLT-1-DOH-10,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T10:00:00Z,ARRIVAL,23,27,10,N,NONE
SLT-1-DOH-11,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T11:00:00Z,DEPARTURE,35,29,9,N,NONE
SLT-1-DOH-12,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T12:00:00Z,DEPARTURE,34,27,9,N,NONE
SLT-1-DOH-13,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T13:00:00Z,ARRIVAL,44,18,0,Y,NONE
SLT-1-DOH-14,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T14:00:00Z,ARRIVAL,38,22,4,N,NONE
SLT-1-DOH-15,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T15:00:00Z,ARRIVAL,39,30,5,N,NONE
SLT-1-DOH-16,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T16:00:00Z,DEPARTURE,33,18,7,N,NONE
SLT-1-DOH-17,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T17:00:00Z,DEPARTURE,49,26,5,Y,NONE
SLT-1-DOH-18,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T18:00:00Z,ARRIVAL,43,19,2,N,NONE
SLT-1-DOH-19,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T19:00:00Z,ARRIVAL,27,40,9,N,NONE
SLT-1-DOH-20,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T20:00:00Z,ARRIVAL,46,16,2,N,NONE
SLT-1-DOH-21,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T21:00:00Z,ARRIVAL,32,21,10,N,NONE
SLT-1-DOH-22,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T22:00:00Z,ARRIVAL,49,38,6,N,NONE
SLT-1-DOH-23,1,Bangkok Typhoon + Critical MEL Aircraft,DOH,Hamad International,2026-01-19T23:00:00Z,ARRIVAL,37,21,10,Y,NONE
SLT-1-MCT-06,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T06:00:00Z,ARRIVAL,31,41,8,N,WEATHER
SLT-1-MCT-07,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T07:00:00Z,ARRIVAL,45,34,10,N,NONE
SLT-1-MCT-08,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T08:00:00Z,ARRIVAL,47,44,7,Y,NONE
SLT-1-MCT-09,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T09:00:00Z,ARRIVAL,39,25,4,Y,NONE
SLT-1-MCT-10,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T10:00:00Z,ARRIVAL,23,33,0,N,NONE
SLT-1-MCT-11,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T11:00:00Z,DEPARTURE,21,23,10,N,NONE
SLT-1-MCT-12,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T12:00:00Z,DEPARTURE,25,22,6,N,NONE
SLT-1-MCT-13,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T13:00:00Z,DEPARTURE,40,21,3,N,NONE
SLT-1-MCT-14,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T14:00:00Z,ARRIVAL,26,24,7,N,NONE
SLT-1-MCT-15,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T15:00:00Z,DEPARTURE,28,27,6,N,NONE
SLT-1-MCT-16,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T16:00:00Z,DEPARTURE,23,40,10,N,NONE
SLT-1-MCT-17,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T17:00:00Z,DEPARTURE,48,24,5,N,NONE
SLT-1-MCT-18,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T18:00:00Z,DEPARTURE,44,34,6,N,NONE
SLT-1-MCT-19,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T19:00:00Z,ARRIVAL,38,45,5,Y,NOISE
SLT-1-MCT-20,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T20:00:00Z,ARRIVAL,48,27,8,N,NONE
SLT-1-MCT-21,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T21:00:00Z,DEPARTURE,30,42,10,Y,CAPACITY
SLT-1-MCT-22,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T22:00:00Z,ARRIVAL,40,39,3,N,NONE
SLT-1-MCT-23,1,Bangkok Typhoon + Critical MEL Aircraft,MCT,Muscat International,2026-01-19T23:00:00Z,DEPARTURE,41,24,0,N,NOISE
SLT-1-JED-06,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T06:00:00Z,ARRIVAL,49,28,1,N,NONE
SLT-1-JED-07,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T07:00:00Z,ARRIVAL,23,37,4,N,NONE
SLT-1-JED-08,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T08:00:00Z,DEPARTURE,49,19,6,N,NONE
SLT-1-JED-09,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T09:00:00Z,ARRIVAL,34,16,10,N,NOISE
SLT-1-JED-10,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T10:00:00Z,ARRIVAL,40,17,5,N,NONE
SLT-1-JED-11,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T11:00:00Z,ARRIVAL,45,15,4,Y,NONE
SLT-1-JED-12,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T12:00:00Z,DEPARTURE,44,27,3,N,NOISE
SLT-1-JED-13,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T13:00:00Z,ARRIVAL,25,38,0,Y,NONE
SLT-1-JED-14,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T14:00:00Z,ARRIVAL,32,28,8,Y,NONE
SLT-1-JED-15,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T15:00:00Z,ARRIVAL,33,36,7,Y,NONE
SLT-1-JED-16,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T16:00:00Z,ARRIVAL,27,25,9,N,CAPACITY
SLT-1-JED-17,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T17:00:00Z,DEPARTURE,41,34,10,Y,NONE
SLT-1-JED-18,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T18:00:00Z,DEPARTURE,27,28,6,Y,NONE
SLT-1-JED-19,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T19:00:00Z,DEPARTURE,47,21,4,N,NONE
SLT-1-JED-20,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T20:00:00Z,ARRIVAL,36,26,7,N,NONE
SLT-1-JED-21,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T21:00:00Z,DEPARTURE,49,34,9,N,NONE
SLT-1-JED-22,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T22:00:00Z,DEPARTURE,44,43,1,N,NONE
SLT-1-JED-23,1,Bangkok Typhoon + Critical MEL Aircraft,JED,King Abdulaziz,2026-01-19T23:00:00Z,DEPARTURE,50,24,1,N,NONE
SLT-2-AUH-06,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T06:00:00Z,ARRIVAL,39,16,7,Y,NONE
SLT-2-AUH-07,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T07:00:00Z,ARRIVAL,41,24,0,N,NONE
SLT-2-AUH-08,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T08:00:00Z,ARRIVAL,29,43,2,N,NONE
SLT-2-AUH-09,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T09:00:00Z,DEPARTURE,32,18,1,N,NONE
SLT-2-AUH-10,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T10:00:00Z,DEPARTURE,42,35,0,N,NONE
SLT-2-AUH-11,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T11:00:00Z,DEPARTURE,34,33,8,Y,NONE
SLT-2-AUH-12,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T12:00:00Z,DEPARTURE,38,36,8,N,NONE
SLT-2-AUH-13,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T13:00:00Z,ARRIVAL,44,34,9,N,NONE
SLT-2-AUH-14,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T14:00:00Z,DEPARTURE,23,28,8,Y,NONE
SLT-2-AUH-15,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T15:00:00Z,ARRIVAL,49,21,3,Y,NONE
SLT-2-AUH-16,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T16:00:00Z,DEPARTURE,43,22,2,Y,NONE
SLT-2-AUH-17,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T17:00:00Z,ARRIVAL,27,19,1,N,NONE
SLT-2-AUH-18,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T18:00:00Z,ARRIVAL,27,25,7,N,NONE
SLT-2-AUH-19,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T19:00:00Z,DEPARTURE,35,23,2,Y,NONE
SLT-2-AUH-20,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T20:00:00Z,DEPARTURE,47,38,8,Y,NONE
SLT-2-AUH-21,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T21:00:00Z,ARRIVAL,26,17,10,Y,WEATHER
SLT-2-AUH-22,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T22:00:00Z,ARRIVAL,28,23,6,N,NONE
SLT-2-AUH-23,2,London Fog + Multiple Aircraft AOG,AUH,Abu Dhabi International,2026-01-20T23:00:00Z,ARRIVAL,37,38,4,Y,NONE
SLT-2-BKK-06,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T06:00:00Z,DEPARTURE,35,21,7,Y,NONE
SLT-2-BKK-07,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T07:00:00Z,ARRIVAL,33,35,0,N,NONE
SLT-2-BKK-08,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T08:00:00Z,DEPARTURE,25,19,2,N,NONE
SLT-2-BKK-09,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T09:00:00Z,ARRIVAL,47,35,6,N,NONE
SLT-2-BKK-10,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T10:00:00Z,DEPARTURE,39,24,0,Y,NONE
SLT-2-BKK-11,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T11:00:00Z,DEPARTURE,24,43,7,N,NONE
SLT-2-BKK-12,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T12:00:00Z,DEPARTURE,50,20,10,N,CAPACITY
SLT-2-BKK-13,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T13:00:00Z,ARRIVAL,50,32,0,Y,NONE
SLT-2-BKK-14,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T14:00:00Z,ARRIVAL,20,27,7,N,NONE
SLT-2-BKK-15,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T15:00:00Z,ARRIVAL,34,41,5,Y,NONE
SLT-2-BKK-16,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T16:00:00Z,DEPARTURE,34,23,9,N,CAPACITY
SLT-2-BKK-17,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T17:00:00Z,DEPARTURE,47,19,1,N,WEATHER
SLT-2-BKK-18,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T18:00:00Z,ARRIVAL,36,37,4,N,NONE
SLT-2-BKK-19,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T19:00:00Z,ARRIVAL,42,29,1,N,NONE
SLT-2-BKK-20,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T20:00:00Z,ARRIVAL,27,29,10,N,NONE
SLT-2-BKK-21,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T21:00:00Z,DEPARTURE,23,18,0,N,NONE
SLT-2-BKK-22,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T22:00:00Z,DEPARTURE,34,44,8,N,NONE
SLT-2-BKK-23,2,London Fog + Multiple Aircraft AOG,BKK,Suvarnabhumi,2026-01-20T23:00:00Z,DEPARTURE,46,23,3,Y,WEATHER
SLT-2-LHR-06,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T06:00:00Z,DEPARTURE,24,23,5,N,WEATHER
SLT-2-LHR-07,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T07:00:00Z,ARRIVAL,44,21,9,N,NONE
SLT-2-LHR-08,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T08:00:00Z,ARRIVAL,23,24,6,N,NONE
SLT-2-LHR-09,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T09:00:00Z,DEPARTURE,20,17,9,N,NONE
SLT-2-LHR-10,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T10:00:00Z,ARRIVAL,37,28,5,N,NONE
SLT-2-LHR-11,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T11:00:00Z,ARRIVAL,21,42,2,Y,NONE
SLT-2-LHR-12,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T12:00:00Z,DEPARTURE,39,30,0,N,NONE
SLT-2-LHR-13,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T13:00:00Z,ARRIVAL,29,31,8,N,CAPACITY
SLT-2-LHR-14,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T14:00:00Z,DEPARTURE,20,19,6,Y,NONE
SLT-2-LHR-15,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T15:00:00Z,ARRIVAL,46,32,5,Y,WEATHER
SLT-2-LHR-16,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T16:00:00Z,DEPARTURE,43,39,6,N,NONE
SLT-2-LHR-17,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T17:00:00Z,DEPARTURE,22,42,2,N,NONE
SLT-2-LHR-18,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T18:00:00Z,DEPARTURE,22,36,0,N,NONE
SLT-2-LHR-19,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T19:00:00Z,ARRIVAL,26,42,1,Y,NONE
SLT-2-LHR-20,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T20:00:00Z,DEPARTURE,34,36,5,N,WEATHER
SLT-2-LHR-21,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T21:00:00Z,ARRIVAL,41,35,8,N,CAPACITY
SLT-2-LHR-22,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T22:00:00Z,ARRIVAL,36,42,6,N,NONE
SLT-2-LHR-23,2,London Fog + Multiple Aircraft AOG,LHR,Heathrow,2026-01-20T23:00:00Z,DEPARTURE,31,37,7,Y,NONE
SLT-2-SIN-06,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T06:00:00Z,DEPARTURE,49,44,10,Y,NONE
SLT-2-SIN-07,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T07:00:00Z,DEPARTURE,20,34,5,N,WEATHER
SLT-2-SIN-08,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T08:00:00Z,DEPARTURE,40,29,10,Y,WEATHER
SLT-2-SIN-09,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T09:00:00Z,ARRIVAL,39,15,6,N,NONE
SLT-2-SIN-10,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T10:00:00Z,DEPARTURE,34,32,8,N,NONE
SLT-2-SIN-11,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T11:00:00Z,DEPARTURE,24,31,10,N,NONE
SLT-2-SIN-12,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T12:00:00Z,DEPARTURE,34,37,10,N,NONE
SLT-2-SIN-13,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T13:00:00Z,DEPARTURE,33,33,1,N,NONE
SLT-2-SIN-14,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T14:00:00Z,ARRIVAL,32,21,7,Y,NONE
SLT-2-SIN-15,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T15:00:00Z,ARRIVAL,48,18,4,N,NOISE
SLT-2-SIN-16,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T16:00:00Z,DEPARTURE,42,39,3,N,NONE
SLT-2-SIN-17,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T17:00:00Z,DEPARTURE,25,23,10,N,NONE
SLT-2-SIN-18,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T18:00:00Z,DEPARTURE,48,45,10,N,NONE
SLT-2-SIN-19,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T19:00:00Z,ARRIVAL,23,19,8,N,WEATHER
SLT-2-SIN-20,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T20:00:00Z,ARRIVAL,43,15,2,Y,NOISE
SLT-2-SIN-21,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T21:00:00Z,ARRIVAL,25,21,9,Y,NONE
SLT-2-SIN-22,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T22:00:00Z,ARRIVAL,30,44,2,N,NONE
SLT-2-SIN-23,2,London Fog + Multiple Aircraft AOG,SIN,Changi,2026-01-20T23:00:00Z,ARRIVAL,45,41,4,N,NONE
SLT-2-CDG-06,2,London Fog + Multiple Aircraft AOG,CDG,Charles de Gaulle,2026-01-20T06:00:00Z,ARRIVAL,40,16,3,N,NONE
SLT-2-CDG-07,2,London Fog + Multiple Aircraft AOG,CDG,Charles de Gaulle,2026-01-20T07:00:00Z,ARRIVAL,23,23,3,N,NONE
SLT-2-CDG-08,2,London Fog + Multiple Aircraft AOG,CDG,Charles de Gaulle,2026-01-20T08:00:00Z,ARRIVAL,21,36,8,N,NONE
SLT-2-CDG-09,2,London Fog + Multiple Aircraft AOG,CDG,Charles de Gaulle,2026-01-20T09:00:00Z,ARRIVAL,43,30,6,Y,NONE
SLT-2-CDG-10,2,London Fog + Multiple Aircraft AOG,CDG,Charles de Gaulle,2026-01-20T10:00:00Z,DEPARTURE,46,38,7,Y,NONE
SLT-2-CDG-11,2,London Fog + Multiple Aircraft AOG,CDG,Charles de Gaulle,2026-01-20T11:00:00Z,DEPARTURE,47,22,1,N,NONE
SLT-2-CDG-12,2,London Fog + Multiple Aircraft AOG,CDG,Charles de Gaulle,2026-01-20T12:00:00Z,DEPARTURE,32,17,0,N,CAPACITY
SLT-2-CDG-13,2,London Fog + Multiple Aircraft AOG,CDG,Charles de Gaulle,2026-01-20T13:00:00Z,ARRIVAL,48,26,8,Y,NONE
SLT-2-CDG-14,2,London Fog + Multiple Aircraft AOG,CDG,Charles de Gaulle,2026-01-20T14:00:00Z,DEPARTURE,50,15,8,N,NONE
