transaction_id,booking_id,flight_id,passenger_id,pnr,scenario_id,transaction_type,transaction_date,amount_usd,amount_aed,amount_inr,currency,payment_method,payment_status,tax_amount_usd,surcharge_usd,discount_usd,promo_code
TXN-000136,BKG-1094,FLT-1001,PAX-1094,RGS450,1,BAGGAGE_FEE,2026-01-11,107.79,395.58,9000.32,AED,VOUCHER,COMPLETED,5.39,0.0,0.0,
TXN-000137,BKG-1095,FLT-1001,PAX-1095,PTT813,1,TICKET_PURCHASE,2025-12-25,2177.1,7989.94,181787.47,GBP,VOUCHER,COMPLETED,261.25,25.69,86.39,PROMO923
TXN-000138,BKG-1096,FLT-1001,PAX-1096,KUM479,1,TICKET_PURCHASE,2025-12-21,1177.82,4322.6,98347.94,INR,DEBIT_CARD,COMPLETED,141.34,63.56,0.0,
TXN-000139,BKG-1096,FLT-1001,PAX-1096,KUM479,1,BAGGAGE_FEE,2025-12-21,244.01,895.52,20374.81,INR,VOUCHER,COMPLETED,12.2,0.0,0.0,
TXN-000140,BKG-1097,FLT-1001,PAX-1097,NSP892,1,TICKET_PURCHASE,2026-01-05,2095.75,7691.41,174995.35,EUR,VOUCHER,COMPLETED,251.49,93.7,0.0,
TXN-000141,BKG-1097,FLT-1001,PAX-1097,NSP892,1,LOUNGE_ACCESS,2026-01-05,284.52,1044.2,23757.64,INR,LOYALTY_POINTS,COMPLETED,14.23,0.0,0.0,
TXN-000142,BKG-1098,FLT-1001,PAX-1098,KCB401,1,TICKET_PURCHASE,2025-11-05,1335.73,4902.13,111533.37,INR,LOYALTY_POINTS,COMPLETED,160.29,26.44,86.56,PROMO356
TXN-000143,BKG-1098,FLT-1001,PAX-1098,KCB401,1,BAGGAGE_FEE,2025-11-05,289.72,1063.26,24191.29,INR,LOYALTY_POINTS,COMPLETED,14.49,0.0,0.0,
TXN-000144,BKG-1099,FLT-1001,PAX-1099,GCR940,1,TICKET_PURCHASE,2025-12-01,2386.81,8759.59,199298.5,INR,LOYALTY_POINTS,COMPLETED,286.42,99.97,0.0,
TXN-000145,BKG-1099,FLT-1001,PAX-1099,GCR940,1,BAGGAGE_FEE,2025-12-01,157.04,576.32,13112.44,INR,CASH,COMPLETED,7.85,0.0,0.0,
TXN-000146,BKG-1100,FLT-1001,PAX-1100,ZXH327,1,TICKET_PURCHASE,2025-11-23,2306.97,8466.57,192631.78,EUR,CREDIT_CARD,COMPLETED,276.84,34.52,0.0,
TXN-000147,BKG-1101,FLT-1002,PAX-1101,RVS923,1,TICKET_PURCHASE,2025-11-18,1139.2,4180.87,95123.25,EUR,VOUCHER,COMPLETED,136.7,45.68,27.48,PROMO607
TXN-000148,BKG-1101,FLT-1002,PAX-1101,RVS923,1,LOUNGE_ACCESS,2025-11-18,249.66,916.26,20846.85,INR,CREDIT_CARD,COMPLETED,12.48,0.0,0.0,
TXN-000149,BKG-1102,FLT-1002,PAX-1102,IKJ795,1,TICKET_PURCHASE,2025-12-06,1246.1,4573.19,104049.32,EUR,LOYALTY_POINTS,COMPLETED,149.53,45.16,0.0,
TXN-000150,BKG-1103,FLT-1002,PAX-1103,PKX899,1,TICKET_PURCHASE,2025-11-29,202.65,743.72,16921.06,USD,DEBIT_CARD,COMPLETED,24.32,89.55,0.0,
TXN-000151,BKG-1104,FLT-1002,PAX-1104,RWI587,1,TICKET_PURCHASE,2025-11-05,1632.06,5989.65,136276.84,USD,DEBIT_CARD,COMPLETED,195.85,59.88,0.0,
TXN-000152,BKG-1104,FLT-1002,PAX-1104,RWI587,1,BAGGAGE_FEE,2025-11-05,280.47,1029.33,23419.38,AED,VOUCHER,COMPLETED,14.02,0.0,0.0,
TXN-000153,BKG-1105,FLT-1002,PAX-1105,JKO504,1,TICKET_PURCHASE,2025-12-03,1314.84,4825.45,109788.9,AED,VOUCHER,COMPLETED,157.78,22.31,0.0,
TXN-000154,BKG-1105,FLT-1002,PAX-1105,JKO504,1,SEAT_UPGRADE,2025-12-03,179.11,657.33,14955.51,USD,DEBIT_CARD,COMPLETED,8.96,0.0,0.0,
TXN-000155,BKG-1106,FLT-1002,PAX-1106,AFK904,1,TICKET_PURCHASE,2025-10-27,2482.19,9109.64,207262.98,USD,VOUCHER,COMPLETED,297.86,93.03,0.0,
TXN-000156,BKG-1107,FLT-1002,PAX-1107,YNG753,1,TICKET_PURCHASE,2026-01-07,1346.26,4940.79,112413.02,INR,CASH,COMPLETED,161.55,77.33,0.0,
TXN-000157,BKG-1108,FLT-1002,PAX-1108,UTU549,1,TICKET_PURCHASE,2025-11-30,2454.56,9008.24,204955.98,EUR,DEBIT_CARD,COMPLETED,294.55,39.5,0.0,
TXN-000158,BKG-1109,FLT-1002,PAX-1109,WQJ735,1,TICKET_PURCHASE,2026-01-03,1368.95,5024.06,114307.66,INR,CASH,COMPLETED,164.27,90.35,0.0,
TXN-000159,BKG-1109,FLT-1002,PAX-1109,WQJ735,1,MEAL_PURCHASE,2026-01-03,251.55,923.18,21004.29,AED,VOUCHER,COMPLETED,12.58,0.0,0.0,
TXN-000160,BKG-1110,FLT-1002,PAX-1110,UBO525,1,TICKET_PURCHASE,2025-11-18,886.68,3254.11,74037.65,EUR,DEBIT_CARD,COMPLETED,106.4,66.96,0.0,
TXN-000161,BKG-1111,FLT-1002,PAX-1111,OZV522,1,TICKET_PURCHASE,2025-10-21,1313.99,4822.33,109717.76,EUR,CASH,COMPLETED,157.68,46.6,0.0,
TXN-000162,BKG-1112,FLT-1002,PAX-1112,GGH684,1,TICKET_PURCHASE,2025-12-28,2200.08,8074.31,183707.0,EUR,CREDIT_CARD,COMPLETED,264.01,98.46,126.39,PROMO425
TXN-000163,BKG-1113,FLT-1002,PAX-1113,BTK556,1,TICKET_PURCHASE,2025-12-23,1822.02,6686.83,152139.01,AED,CASH,COMPLETED,218.64,84.91,0.0,
TXN-000164,BKG-1114,FLT-1002,PAX-1114,JIP124,1,TICKET_PURCHASE,2025-12-16,490.37,1799.64,40945.6,USD,CASH,COMPLETED,58.84,97.23,0.0,
TXN-000165,BKG-1114,FLT-1002,PAX-1114,JIP124,1,LOUNGE_ACCESS,2025-12-16,34.14,125.31,2851.01,USD,CASH,COMPLETED,1.71,0.0,0.0,
TXN-000166,BKG-1115,FLT-1002,PAX-1115,SAP779,1,TICKET_PURCHASE,2025-11-22,2203.15,8085.55,183962.68,INR,BANK_TRANSFER,COMPLETED,264.38,97.6,258.27,PROMO738
TXN-000167,BKG-1116,FLT-1002,PAX-1116,JJQ341,1,TICKET_PURCHASE,2025-12-23,1694.62,6219.27,141501.13,GBP,CASH,COMPLETED,203.35,88.14,0.0,
TXN-000168,BKG-1117,FLT-1002,PAX-1117,BNS288,1,TICKET_PURCHASE,2025-12-04,1641.64,6024.81,137076.78,GBP,CREDIT_CARD,COMPLETED,197.0,91.0,0.0,
TXN-000169,BKG-1118,FLT-1002,PAX-1118,FKZ376,1,TICKET_PURCHASE,2025-11-07,739.97,2715.7,61787.63,USD,CASH,COMPLETED,88.8,74.75,25.25,PROMO200
TXN-000170,BKG-1119,FLT-1002,PAX-1119,UHE401,1,TICKET_PURCHASE,2025-11-14,1818.95,6675.54,151882.23,USD,CREDIT_CARD,COMPLETED,218.27,28.04,81.71,PROMO432
TXN-000171,BKG-1120,FLT-1002,PAX-1120,JJT443,1,TICKET_PURCHASE,2025-12-15,874.75,3210.32,73041.28,GBP,VOUCHER,COMPLETED,104.97,49.99,69.7,PROMO911
TXN-000172,BKG-1120,FLT-1002,PAX-1120,JJT443,1,BAGGAGE_FEE,2025-12-15,51.32,188.35,4285.34,AED,LOYALTY_POINTS,COMPLETED,2.57,0.0,0.0,
TXN-000173,BKG-1121,FLT-1002,PAX-1121,EBJ248,1,TICKET_PURCHASE,2026-01-09,1771.21,6500.34,147896.0,AED,CASH,COMPLETED,212.55,59.81,0.0,
TXN-000174,BKG-1122,FLT-1002,PAX-1122,HPI638,1,TICKET_PURCHASE,2025-12-19,1257.01,4613.23,104960.51,EUR,BANK_TRANSFER,COMPLETED,150.84,73.35,0.0,
TXN-000175,BKG-1123,FLT-1002,PAX-1123,KOY952,1,TICKET_PURCHASE,2025-12-16,563.34,2067.47,47039.22,GBP,BANK_TRANSFER,COMPLETED,67.6,55.34,0.0,
TXN-000176,BKG-1124,FLT-1002,PAX-1124,WTS422,1,TICKET_PURCHASE,2025-11-17,1175.91,4315.59,98188.53,AED,CASH,COMPLETED,141.11,40.01,0.0,
TXN-000177,BKG-1125,FLT-1002,PAX-1125,WDI145,1,TICKET_PURCHASE,2026-01-04,445.3,1634.26,37182.76,INR,VOUCHER,COMPLETED,53.44,50.51,0.0,
TXN-000178,BKG-1125,FLT-1002,PAX-1125,WDI145,1,LOUNGE_ACCESS,2026-01-04,104.11,382.08,8693.16,INR,VOUCHER,COMPLETED,5.21,0.0,0.0,
TXN-000179,BKG-1126,FLT-1002,PAX-1126,PIL233,1,TICKET_PURCHASE,2026-01-07,1990.12,7303.73,166174.75,EUR,BANK_TRANSFER,COMPLETED,238.81,97.89,0.0,
TXN-000180,BKG-1127,FLT-1002,PAX-1127,JLE886,1,TICKET_PURCHASE,2025-10-27,729.27,2676.43,60894.24,INR,VOUCHER,COMPLETED,87.51,84.15,20.8,PROMO873
TXN-000181,BKG-1128,FLT-1002,PAX-1128,ICL415,1,TICKET_PURCHASE,2025-11-13,1716.12,6298.15,143295.81,USD,BANK_TRANSFER,COMPLETED,205.93,87.07,0.0,
TXN-000182,BKG-1129,FLT-1002,PAX-1129,JOB820,1,TICKET_PURCHASE,2025-11-01,276.74,1015.63,23107.66,INR,VOUCHER,COMPLETED,33.21,49.19,37.76,PROMO525
TXN-000183,BKG-1129,FLT-1002,PAX-1129,JOB820,1,BAGGAGE_FEE,2025-11-01,242.36,889.46,20236.93,AED,LOYALTY_POINTS,COMPLETED,12.12,0.0,0.0,
TXN-000184,BKG-1130,FLT-1002,PAX-1130,XSY738,1,TICKET_PURCHASE,2025-11-29,1354.13,4969.65,113069.68,EUR,BANK_TRANSFER,COMPLETED,162.5,41.8,185.66,PROMO864
TXN-000185,BKG-1131,FLT-1002,PAX-1131,CMT784,1,TICKET_PURCHASE,2025-11-06,2049.73,7522.53,171152.86,AED,VOUCHER,COMPLETED,245.97,57.47,231.87,PROMO841
TXN-000186,BKG-1132,FLT-1002,PAX-1132,BUG730,1,TICKET_PURCHASE,2025-12-26,1114.05,4088.55,93022.88,USD,CASH,COMPLETED,133.69,87.66,0.0,
TXN-000187,BKG-1132,FLT-1002,PAX-1132,BUG730,1,SEAT_UPGRADE,2025-12-26,152.79,560.75,12758.15,INR,VOUCHER,COMPLETED,7.64,0.0,0.0,
TXN-000188,BKG-1133,FLT-1002,PAX-1133,BGV153,1,TICKET_PURCHASE,2025-12-04,1746.38,6409.23,145823.05,INR,CREDIT_CARD,COMPLETED,209.57,66.76,0.0,
TXN-000189,BKG-1134,FLT-1002,PAX-1134,TTP299,1,TICKET_PURCHASE,2025-11-04,1284.4,4713.74,107247.13,INR,LOYALTY_POINTS,COMPLETED,154.13,69.56,0.0,
TXN-000190,BKG-1134,FLT-1002,PAX-1134,TTP299,1,SEAT_UPGRADE,2025-11-04,201.56,739.72,16830.18,AED,VOUCHER,COMPLETED,10.08,0.0,0.0,
TXN-000191,BKG-1135,FLT-1002,PAX-1135,RBL383,1,TICKET_PURCHASE,2025-12-17,895.04,3284.79,74735.62,INR,CASH,COMPLETED,107.4,52.66,127.04,PROMO218
TXN-000192,BKG-1135,FLT-1002,PAX-1135,RBL383,1,BAGGAGE_FEE,2025-12-17,134.93,495.21,11267.02,AED,VOUCHER,COMPLETED,6.75,0.0,0.0,
TXN-000193,BKG-1136,FLT-1002,PAX-1136,AAK255,1,TICKET_PURCHASE,2025-11-20,2383.58,8747.72,199028.58,GBP,VOUCHER,COMPLETED,286.03,75.72,0.0,
TXN-000194,BKG-1137,FLT-1002,PAX-1137,KCR598,1,TICKET_PURCHASE,2025-11-29,2236.45,8207.78,186743.72,GBP,CASH,COMPLETED,268.37,72.39,0.0,
TXN-000195,BKG-1138,FLT-1002,PAX-1138,TMA733,1,TICKET_PURCHASE,2025-12-18,843.4,3095.29,70424.09,AED,BANK_TRANSFER,COMPLETED,101.21,75.22,56.26,PROMO201
TXN-000196,BKG-1139,FLT-1002,PAX-1139,JEG695,1,TICKET_PURCHASE,2025-11-21,1044.87,3834.67,87246.68,USD,CASH,COMPLETED,125.38,92.14,0.0,
TXN-000197,BKG-1139,FLT-1002,PAX-1139,JEG695,1,SEAT_UPGRADE,2025-11-21,286.23,1050.47,23900.45,AED,CREDIT_CARD,COMPLETED,14.31,0.0,0.0,
TXN-000198,BKG-1140,FLT-1002,PAX-1140,DNC470,1,TICKET_PURCHASE,2025-11-19,1724.37,6328.43,143984.74,USD,CREDIT_CARD,COMPLETED,206.92,71.34,0.0,
TXN-000199,BKG-1141,FLT-1002,PAX-1141,KTX335,1,TICKET_PURCHASE,2025-12-30,760.21,2789.97,63477.41,USD,LOYALTY_POINTS,COMPLETED,91.23,30.07,0.0,
TXN-000200,BKG-1141,FLT-1002,PAX-1141,KTX335,1,BAGGAGE_FEE,2025-12-30,249.52,915.75,20835.28,USD,BANK_TRANSFER,COMPLETED,12.48,0.0,0.0,
TXN-000201,BKG-1142,FLT-1002,PAX-1142,POF521,1,TICKET_PURCHASE,2025-12-06,1981.05,7270.45,165417.49,INR,DEBIT_CARD,COMPLETED,237.73,83.09,0.0,
TXN-000202,BKG-1143,FLT-1002,PAX-1143,JGZ116,1,TICKET_PURCHASE,2025-12-20,1442.5,5293.96,120448.38,AED,CREDIT_CARD,COMPLETED,173.1,83.88,187.48,PROMO466
TXN-000203,BKG-1144,FLT-1002,PAX-1144,BYR152,1,TICKET_PURCHASE,2025-11-21,747.24,2742.38,62394.76,EUR,LOYALTY_POINTS,COMPLETED,89.67,45.9,5.87,PROMO216
TXN-000204,BKG-1145,FLT-1002,PAX-1145,XLJ789,1,TICKET_PURCHASE,2026-01-11,1295.37,4753.99,108163.04,USD,CASH,COMPLETED,155.44,82.24,0.0,
TXN-000205,BKG-1146,FLT-1002,PAX-1146,RUM781,1,TICKET_PURCHASE,2025-11-08,2374.46,8714.25,198267.07,GBP,BANK_TRANSFER,COMPLETED,284.93,23.47,0.0,
TXN-000206,BKG-1147,FLT-1002,PAX-1147,IIJ652,1,TICKET_PURCHASE,2025-12-31,2417.26,8871.35,201841.23,EUR,CASH,COMPLETED,290.07,24.87,0.0,
TXN-000207,BKG-1148,FLT-1002,PAX-1148,ANL787,1,TICKET_PURCHASE,2025-11-13,1327.62,4872.36,110856.13,GBP,DEBIT_CARD,COMPLETED,159.31,92.78,16.09,PROMO167
TXN-000208,BKG-1148,FLT-1002,PAX-1148,ANL787,1,MEAL_PURCHASE,2025-11-13,132.84,487.54,11092.49,INR,LOYALTY_POINTS,COMPLETED,6.64,0.0,0.0,
TXN-000209,BKG-1149,FLT-1002,PAX-1149,YPJ106,1,TICKET_PURCHASE,2026-01-06,878.26,3223.23,73335.11,USD,VOUCHER,COMPLETED,105.39,60.44,0.0,
TXN-000210,BKG-1150,FLT-1002,PAX-1150,MZP470,1,TICKET_PURCHASE,2025-10-25,1968.61,7224.81,164379.29,AED,CASH,COMPLETED,236.23,77.67,133.34,PROMO447
TXN-000211,BKG-1151,FLT-1002,PAX-1151,ECT656,1,TICKET_PURCHASE,2025-10-26,1117.08,4099.68,93276.13,INR,VOUCHER,COMPLETED,134.05,78.37,0.0,
TXN-000212,BKG-1151,FLT-1002,PAX-1151,ECT656,1,BAGGAGE_FEE,2025-10-26,215.44,790.67,17989.38,AED,CREDIT_CARD,COMPLETED,10.77,0.0,0.0,
TXN-000213,BKG-1152,FLT-1002,PAX-1152,KXD234,1,TICKET_PURCHASE,2025-11-22,409.82,1504.03,34219.72,INR,DEBIT_CARD,COMPLETED,49.18,26.83,0.0,
TXN-000214,BKG-1153,FLT-1002,PAX-1153,RTU716,1,TICKET_PURCHASE,2025-12-20,1548.87,5684.35,129330.62,USD,CASH,COMPLETED,185.86,64.93,0.0,
TXN-000215,BKG-1153,FLT-1002,PAX-1153,RTU716,1,LOUNGE_ACCESS,2025-12-20,264.38,970.29,22076.14,INR,CREDIT_CARD,COMPLETED,13.22,0.0,0.0,
TXN-000216,BKG-1154,FLT-1002,PAX-1154,EJJ319,1,TICKET_PURCHASE,2025-11-19,2427.32,8908.25,202680.96,GBP,LOYALTY_POINTS,COMPLETED,291.28,68.03,0.0,
TXN-000217,BKG-1154,FLT-1002,PAX-1154,EJJ319,1,LOUNGE_ACCESS,2025-11-19,90.55,332.3,7560.6,USD,BANK_TRANSFER,COMPLETED,4.53,0.0,0.0,
TXN-000218,BKG-1155,FLT-1002,PAX-1155,JAR788,1,TICKET_PURCHASE,2025-11-05,2144.36,7869.8,179053.97,GBP,DEBIT_CARD,COMPLETED,257.32,49.4,0.0,
TXN-000219,BKG-1156,FLT-1002,PAX-1156,GYA855,1,TICKET_PURCHASE,2025-12-30,2143.86,7867.95,179012.05,GBP,VOUCHER,COMPLETED,257.26,97.96,0.0,
TXN-000220,BKG-1157,FLT-1002,PAX-1157,LIK882,1,TICKET_PURCHASE,2025-10-26,260.38,955.61,21742.05,INR,CREDIT_CARD,COMPLETED,31.25,94.33,0.0,
TXN-000221,BKG-1157,FLT-1002,PAX-1157,LIK882,1,MEAL_PURCHASE,2025-10-26,278.82,1023.25,23281.06,AED,CREDIT_CARD,COMPLETED,13.94,0.0,0.0,
TXN-000222,BKG-1158,FLT-1002,PAX-1158,XBH445,1,TICKET_PURCHASE,2025-11-27,617.23,2265.24,51538.94,USD,DEBIT_CARD,COMPLETED,74.07,31.46,0.0,
TXN-000223,BKG-1159,FLT-1002,PAX-1159,ZKF860,1,TICKET_PURCHASE,2025-12-08,2435.16,8937.05,203336.17,EUR,CASH,COMPLETED,292.22,27.34,0.0,
TXN-000224,BKG-1160,FLT-1002,PAX-1160,MYN729,1,TICKET_PURCHASE,2025-12-02,562.04,2062.69,46930.45,GBP,LOYALTY_POINTS,COMPLETED,67.44,44.93,0.0,
TXN-000225,BKG-1160,FLT-1002,PAX-1160,MYN729,1,SEAT_UPGRADE,2025-12-02,72.01,264.26,6012.55,INR,CREDIT_CARD,COMPLETED,3.6,0.0,0.0,
TXN-000226,BKG-1161,FLT-1002,PAX-1161,UHO759,1,TICKET_PURCHASE,2025-11-10,1750.13,6422.97,146135.69,EUR,LOYALTY_POINTS,COMPLETED,210.02,41.77,0.0,
TXN-000227,BKG-1162,FLT-1002,PAX-1162,DEZ550,1,TICKET_PURCHASE,2025-12-25,828.28,3039.8,69161.69,INR,VOUCHER,COMPLETED,99.39,80.4,53.41,PROMO794
TXN-000228,BKG-1163,FLT-1002,PAX-1163,RNG553,1,TICKET_PURCHASE,2025-12-23,1411.95,5181.85,117897.7,USD,CREDIT_CARD,COMPLETED,169.43,44.67,208.5,PROMO309
TXN-000229,BKG-1163,FLT-1002,PAX-1163,RNG553,1,BAGGAGE_FEE,2025-12-23,237.18,870.47,19804.9,AED,BANK_TRANSFER,COMPLETED,11.86,0.0,0.0,
TXN-000230,BKG-1164,FLT-1002,PAX-1164,QQU239,1,TICKET_PURCHASE,2025-10-24,954.68,3503.68,79715.9,AED,DEBIT_CARD,COMPLETED,114.56,20.62,0.0,
TXN-000231,BKG-1164,FLT-1002,PAX-1164,QQU239,1,BAGGAGE_FEE,2025-10-24,165.07,605.81,13783.41,INR,BANK_TRANSFER,COMPLETED,8.25,0.0,0.0,
TXN-000232,BKG-1165,FLT-1002,PAX-1165,FYY762,1,TICKET_PURCHASE,2025-11-27,365.77,1342.39,30542.1,USD,BANK_TRANSFER,COMPLETED,43.89,88.94,1.03,PROMO689
TXN-000233,BKG-1166,FLT-1002,PAX-1166,PZH793,1,TICKET_PURCHASE,2026-01-06,1130.17,4147.73,94369.41,INR,DEBIT_CARD,COMPLETED,135.62,71.21,68.66,PROMO920
TXN-000234,BKG-1167,FLT-1002,PAX-1167,PTB359,1,TICKET_PURCHASE,2025-11-23,1258.22,4617.68,105061.61,EUR,CREDIT_CARD,COMPLETED,150.99,75.17,0.0,
TXN-000235,BKG-1167,FLT-1002,PAX-1167,PTB359,1,LOUNGE_ACCESS,2025-11-23,171.47,629.29,14317.74,AED,BANK_TRANSFER,COMPLETED,8.57,0.0,0.0,
TXN-000236,BKG-1168,FLT-1002,PAX-1168,YNL268,1,TICKET_PURCHASE,2025-12-20,1915.35,7029.34,159931.82,USD,LOYALTY_POINTS,COMPLETED,229.84,37.73,0.0,
TXN-000237,BKG-1169,FLT-1002,PAX-1169,PZN684,1,TICKET_PURCHASE,2025-11-28,1420.39,5212.84,118602.66,INR,VOUCHER,COMPLETED,170.45,35.51,0.0,
TXN-000238,BKG-1170,FLT-1002,PAX-1170,YJK282,1,TICKET_PURCHASE,2025-11-01,1684.52,6182.18,140657.32,AED,LOYALTY_POINTS,COMPLETED,202.14,31.82,64.68,PROMO256
TXN-000239,BKG-1171,FLT-1002,PAX-1171,PLL141,1,TICKET_PURCHASE,2025-11-08,1707.67,6267.15,142590.51,EUR,CASH,COMPLETED,204.92,34.17,0.0,
TXN-000240,BKG-1172,FLT-1002,PAX-1172,VJP887,1,TICKET_PURCHASE,2026-01-01,1947.72,7148.12,162634.41,GBP,VOUCHER,COMPLETED,233.73,55.91,0.0,
TXN-000241,BKG-1173,FLT-1002,PAX-1173,JRR504,1,TICKET_PURCHASE,2025-11-09,1636.4,6005.59,136639.41,AED,CASH,COMPLETED,196.37,89.14,0.0,
TXN-000242,BKG-1173,FLT-1002,PAX-1173,JRR504,1,LOUNGE_ACCESS,2025-11-09,200.47,735.74,16739.58,AED,LOYALTY_POINTS,COMPLETED,10.02,0.0,0.0,
TXN-000243,BKG-1174,FLT-1002,PAX-1174,BAQ830,1,TICKET_PURCHASE,2025-12-30,329.2,1208.15,27487.86,EUR,CREDIT_CARD,COMPLETED,39.5,60.59,0.0,
TXN-000244,BKG-1174,FLT-1002,PAX-1174,BAQ830,1,MEAL_PURCHASE,2025-12-30,50.72,186.13,4234.9,USD,LOYALTY_POINTS,COMPLETED,2.54,0.0,0.0,
TXN-000245,BKG-1175,FLT-1002,PAX-1175,DHS526,1,TICKET_PURCHASE,2025-12-13,1566.38,5748.63,130793.03,USD,CASH,COMPLETED,187.97,50.76,0.0,
TXN-000246,BKG-1176,FLT-1002,PAX-1176,ABL732,1,TICKET_PURCHASE,2025-11-18,1514.81,5559.35,126486.67,GBP,DEBIT_CARD,COMPLETED,181.78,35.06,0.0,
TXN-000247,BKG-1177,FLT-1002,PAX-1177,DFZ887,1,TICKET_PURCHASE,2025-12-20,1236.2,4536.87,103222.96,USD,LOYALTY_POINTS,COMPLETED,148.34,84.88,0.0,
TXN-000248,BKG-1178,FLT-1002,PAX-1178,KAX254,1,TICKET_PURCHASE,2025-12-31,290.03,1064.4,24217.25,GBP,LOYALTY_POINTS,COMPLETED,34.8,76.61,0.0,
TXN-000249,BKG-1179,FLT-1002,PAX-1179,NII750,1,TICKET_PURCHASE,2025-10-21,1036.97,3805.66,86586.6,INR,VOUCHER,COMPLETED,124.44,93.43,0.0,
TXN-000250,BKG-1180,FLT-1002,PAX-1180,TCN297,1,TICKET_PURCHASE,2026-01-12,2015.22,7395.86,168271.03,EUR,BANK_TRANSFER,COMPLETED,241.83,71.78,28.57,PROMO358
TXN-000251,BKG-1181,FLT-1002,PAX-1181,SLA260,1,TICKET_PURCHASE,2025-12-08,1710.1,6276.06,142793.13,INR,CREDIT_CARD,COMPLETED,205.21,92.51,0.0,
TXN-000252,BKG-1182,FLT-1002,PAX-1182,VDD751,1,TICKET_PURCHASE,2025-10-24,525.29,1927.8,43861.32,EUR,DEBIT_CARD,COMPLETED,63.03,47.99,0.0,
TXN-000253,BKG-1183,FLT-1002,PAX-1183,DYE119,1,TICKET_PURCHASE,2025-12-30,2357.41,8651.68,196843.32,INR,DEBIT_CARD,COMPLETED,282.89,44.77,0.0,
TXN-000254,BKG-1184,FLT-1002,PAX-1184,KIJ947,1,TICKET_PURCHASE,2025-11-05,2106.61,7731.24,175901.57,GBP,CREDIT_CARD,COMPLETED,252.79,79.1,0.0,
TXN-000255,BKG-1185,FLT-1002,PAX-1185,YOB932,1,TICKET_PURCHASE,2025-12-18,1173.83,4307.97,98015.19,AED,DEBIT_CARD,COMPLETED,140.86,48.95,0.0,
TXN-000256,BKG-1185,FLT-1002,PAX-1185,YOB932,1,LOUNGE_ACCESS,2025-12-18,81.84,300.36,6833.76,USD,DEBIT_CARD,COMPLETED,4.09,0.0,0.0,
TXN-000257,BKG-1186,FLT-1002,PAX-1186,FYI808,1,TICKET_PURCHASE,2025-10-29,377.48,1385.35,31519.55,GBP,CREDIT_CARD,COMPLETED,45.3,87.55,43.65,PROMO777
TXN-000258,BKG-1186,FLT-1002,PAX-1186,FYI808,1,BAGGAGE_FEE,2025-10-29,191.26,701.91,15969.92,USD,DEBIT_CARD,COMPLETED,9.56,0.0,0.0,
TXN-000259,BKG-1187,FLT-1002,PAX-1187,VFZ471,1,TICKET_PURCHASE,2026-01-07,615.95,2260.52,51431.47,AED,VOUCHER,COMPLETED,73.91,75.43,0.0,
TXN-000260,BKG-1188,FLT-1002,PAX-1188,RMJ877,1,TICKET_PURCHASE,2025-10-29,1144.97,4202.06,95605.4,INR,VOUCHER,COMPLETED,137.4,74.11,76.29,PROMO902
TXN-000261,BKG-1189,FLT-1002,PAX-1189,VNG174,1,TICKET_PURCHASE,2025-10-24,1428.23,5241.59,119256.84,EUR,DEBIT_CARD,COMPLETED,171.39,44.76,0.0,
TXN-000262,BKG-1189,FLT-1002,PAX-1189,VNG174,1,LOUNGE_ACCESS,2025-10-24,154.65,567.58,12913.58,AED,CASH,COMPLETED,7.73,0.0,0.0,
TXN-000263,BKG-1190,FLT-1002,PAX-1190,NPC112,1,TICKET_PURCHASE,2025-12-24,1356.69,4979.04,113283.23,GBP,DEBIT_CARD,COMPLETED,162.8,53.49,40.64,PROMO993
TXN-000264,BKG-1190,FLT-1002,PAX-1190,NPC112,1,LOUNGE_ACCESS,2025-12-24,266.01,976.26,22211.97,INR,CREDIT_CARD,COMPLETED,13.3,0.0,0.0,
TXN-000265,BKG-1191,FLT-1002,PAX-1191,KFF306,1,TICKET_PURCHASE,2025-12-14,1836.22,6738.94,153324.56,AED,BANK_TRANSFER,COMPLETED,220.35,61.27,23.1,PROMO560
TXN-000266,BKG-1192,FLT-1002,PAX-1192,LQX468,1,TICKET_PURCHASE,2025-11-22,538.9,1977.77,44998.31,AED,CASH,COMPLETED,64.67,55.0,0.0,
TXN-000267,BKG-1193,FLT-1002,PAX-1193,UEJ483,1,TICKET_PURCHASE,2025-11-16,2340.09,8588.11,195397.13,INR,DEBIT_CARD,COMPLETED,280.81,53.19,0.0,
TXN-000268,BKG-1193,FLT-1002,PAX-1193,UEJ483,1,SEAT_UPGRADE,2025-11-16,131.23,481.6,10957.41,USD,BANK_TRANSFER,COMPLETED,6.56,0.0,0.0,
TXN-000269,BKG-1194,FLT-1002,PAX-1194,NMY585,1,TICKET_PURCHASE,2025-11-01,2340.9,8591.1,195465.12,AED,DEBIT_CARD,COMPLETED,280.91,87.13,0.0,
TXN-000270,BKG-1194,FLT-1002,PAX-1194,NMY585,1,LOUNGE_ACCESS,2025-11-01,217.94,799.84,18197.94,USD,VOUCHER,COMPLETED,10.9,0.0,0.0,
TXN-000271,BKG-1195,FLT-1002,PAX-1195,GQJ184,1,TICKET_PURCHASE,2025-11-03,1278.95,4693.76,106792.6,USD,BANK_TRANSFER,COMPLETED,153.47,69.23,0.0,
